left-image href,dealer-name,temp-auto src,title,address,price,price-addition,description,left-side,left-side (2),ownership,left-side (3),urgent-label,sticker-checkbox,sticker-checkbox (2),sticker-checkbox (3),v-label,comments-count,lazy src,cad-label href,cad-label
https://www.house.kg/details/5730137680a9f31431e80-15973791,Этажи,https://cdn.house.kg/house/images/d/4/0/d40d2d82eae3c32bd5c90b0045fd5ee4_240x180.jpg,"Дом, 5-комн., 115 м2, 8.9 соток","Бишкек, Арча-Бешик ж/м, Ак-Шыйрак",$ 243 494,21 296 000 сом,"На продажу вышел прекрасный и уютный дом с большим участком в жилом массиве Арча-Бешик, ориентир Ахунбаева пересекает Чортекова. Дом-саманный с утеплением 115 м2 5 комнат, участок квадратной формы. Площадь участка: 7.2 соток по документам, 8.86 соток по факту, идеально подойдет и для постройки та...",6 часов назад,1134,,3,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/5730137680a9f31431e80-15973791?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/983558680a9f1a50a985-18792585,Этажи,https://cdn.house.kg/house/images/e/b/4/eb4fb6880b85fc26b182912741a28a54_240x180.jpg,"Дом, 4-комн., 120 м2, 6.17 соток","Бишкек, с. Новопавловка, Советская",$ 145 895,12 760 000 сом,"Продается добротный кирпичный дом, участок 6,17 соток в Новопавловке в тихом переулке недалеко от трассы, со всеми условиями, 2 санузла, есть котельная с отдельным входом, три вида отопления: газ, электрическое 3 фазы, твердое топливо. Район с развитой инфраструктурой: детские сады, школа, магазины...",6 часов назад,977,,,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/983558680a9f1a50a985-18792585?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/502323568094dbdf27b66-28188987,Этажи,https://cdn.house.kg/house/images/2/4/a/24aa4a8bd0c378565ddfe4ed7b666114_240x180.jpg,"Дом, 6 и более комнат, 251 м2, 4 сотки","Бишкек, Азия Молл, 7-я линия",$ 459 684,40 204 000 сом,"Продается отличный дом расположенный, на пересечении улиц Бакаева/Гагарина Участок прямоугольной формы На территории участка расположены следующие постройки: -навес на 2 машины -бассейн -баня -терраса -очоккана Дом построен из качественных материалов, утеплен базальтом Лестницы из шпона дуба, на по...",6 часов назад,1514,,3,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/502323568094dbdf27b66-28188987?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/19011876807fbfd47f474-72987884,Этажи,https://cdn.house.kg/house/images/3/9/e/39e556135c000579e38929267637bdf3_240x180.jpg,"Дом, 5-комн., 230 м2, 7 соток","Бишкек, с. Кок-Джар, Конур Осмон",$ 251 544,22 000 000 сом,"Продается двухэтажный таунхаус в селе Кок-Жар! Отличное расположение, уютный и безопасный район Таунхаус (ПСО) состоит из 2 блоков Площадь каждого блока — 230 м² Общая площадь участка — 14 соток, территория закрытая Есть 2 парковочных места Объемно-планировочное и архитектурное решение приня...",6 часов назад,1371,,2,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/19011876807fbfd47f474-72987884?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/173147368c139a15b5eb9-73888871,агентство Счастье в дом,https://cdn.house.kg/house/images/2/1/2/212aff128b686b1492c3047df9835585_240x180.jpg,"Дом, 3-комн., 73 м2, 315 соток","Бишкек, Тоголок-Молдо - БЧК",$ 98 000,8 571 080 сом,🏡 СРОЧНО ПРОДАЁТСЯ ПОЛ ДОМА 📍 Дзержинского / К. Баялинова ( пер. Мирный) ✨ Площадь дома: 73 м² 🌿 Участок: 3 сотки 📜 красная книга 🔹 Коммуникации : 💧 Водопровод 🔥 Газ ⚡ Свет 🚽 Канализация 💰 Цена: 98 000 $ не большой торг 📞 Тел.: 0705 109 119 🌟 Отличный вариант для комфортной жизни! Дом готов к...,6 часов назад,925,,8,,,,,,,,,
https://www.house.kg/details/25357086806ab128a2c94-47845613,Этажи,https://cdn.house.kg/house/images/7/0/5/7052410ad93065706f8f3292dd70497a_240x180.jpg,"Дом, 5-комн., 145 м2, 7 соток","Бишкек, с. Чон-Арык, Кожобергенова",$ 210 096,18 375 000 сом,"Продается уютный и просторный дом на 7.2 сотках земли, расположенный на главной дороге в районе резиденции, Чон-Арык. Отличный вариант как для комфортного проживания, так и для коммерческой деятельности. Площадь и планировка: 4 светлые комнаты Просторная кухня Дополнительно: летняя кухня Комм...",6 часов назад,1109,,5,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/70488736893189fbb87c8-76179848,агентство Счастье в дом,https://cdn.house.kg/house/images/4/a/f/4afb8f6f9f5f5ac9f9e98e25ede93a27_240x180.jpg,"Дом, 5-комн., 146 м2, 4 сотки","Бишкек, Кок-Жар ж/м, кок жайык 8",$ 320 000,27 987 200 сом,"🏡 Продаётся современный дом в Кок-Жаре — для тех, кто ценит комфорт и качество! 🔹 Район: жилмассив Кок-Жар 🔹 Участок: 4 сотки 🔹 Площадь дома: 146 м² 🔹 Комнат: 5 просторных, светлых комнат 🔹 Подвал: с полной газификацией, тёплый и функциональный 🔹 Кухня: зона Очок Кана для уютных вечеров 🔹 Ремонт: с...",6 часов назад,599,,1,,,,,,,,,
https://www.house.kg/details/8867290673fed202e4616-74430612,,https://cdn.house.kg/house/images/2/2/7/227d45579d129366115060f8aa383791_240x180.jpg,"Дом, 6 и более комнат, 178 м2, 4 сотки","Бишкек, Учкун ж/м, Учкун 8 40",$ 205 000,17 929 300 сом,,7 часов назад,859,СОБСТВЕННИК,2,,,,,,,,,
https://www.house.kg/details/4351929679a93425cc539-46374460,Этажи,https://cdn.house.kg/house/images/3/e/5/3e5bca814166cb6ea44230255e3ee4e0_240x180.jpg,"Дом, 5-комн., 80 м2, 9 соток","Бишкек, Ден Сяопина - Фучика, Сергея Лазо",$ 211 525,18 500 000 сом,"Продаю дом в хорошем тихом районе.с.Пригородное.80м², участок 9 соток,состояние дома хорошее, коммуникации:свет,газ,вода отопление,газовое и твердое, канализация проходит рядом можно подключиться.Дом кирпичный,есть хоз.постройки и место для нескольких авто.Отличная инфраструктура,все необходимое для...",7 часов назад,1626,,1,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/4351929679a93425cc539-46374460?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/7554245679a9327248fd7-29102643,Этажи,https://cdn.house.kg/house/images/a/2/3/a23125565e6f386c5d594bfa04f33503_240x180.jpg,"Дом, 3-комн., 89.8 м2, 3.5 сотки","Бишкек, Джальская больница, Анарбека Бакаева",$ 261 605,22 880 000 сом,"Продается дом на участке 3.5 сотки на улице Бакаева/Ахунбаева. Уютное жилье оснащено тремя видами отопления: газовым (итальянская система), электрическим и твердым топливом, что обеспечивает комфорт в любое время года. Центральная канализация, крытый гараж и кладовая (можно переделать под баню) доба...",7 часов назад,3071,,19,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/7554245679a9327248fd7-29102643?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/9333354679d35ed42a155-67526808,Этажи,https://cdn.house.kg/house/images/6/d/a/6daf40d388bf40e9b8940f286657e46a_240x180.jpg,"Дом, 3-комн., 110 м2, 8 соток","Бишкек, с. Орто-Сай, Иманалиева",$ 316 945,27 720 000 сом,"Продается дом с участком 8 соток правильной формы, в одном из лучших районов города- село Орто-Сай. Это один из последних продаваемых участков по этой улице по первой линии с асфальтированным заездом и видом на горы. Центральную канализацию уже весной или летом можно будет провести. Все остальное уж...",7 часов назад,1957,,4,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/9333354679d35ed42a155-67526808?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/750111567a1298d8bf650-89783356,Этажи,https://cdn.house.kg/house/images/4/0/e/40ee7c56ab56ce22600bc7b7c919da25_240x180.jpg,"Дом, 3-комн., 54.8 м2, 9.07 соток","Бишкек, с. Кок-Джар, Карагул Акмат",$ 301 852,26 400 000 сом,"Продается участок площадью 9.5 соток с домом, который требует сноса. Участок расположен в хорошем районе, идеально подходящем для строительства нового жилья. Участок находится по улице 7 апреля/Южная Магистраль. Отличная транспортная доступность, рядом находятся магазины, школы и другие социальные о...",7 часов назад,1709,,3,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/750111567a1298d8bf650-89783356?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/876008668c10846635de7-97549972,,https://cdn.house.kg/house/images/f/8/c/f8c017e89da7e49cdd292c26ada4ca2d_240x180.jpg,"Дом, 2-комн., 40 м2, 2.5 сотки","Бишкек, Красный Строитель ж/м, Рабочая 46а",$ 40 000,3 498 400 сом,"Продаю пол дома,возможен обмен на авто.",7 часов назад,1383,СОБСТВЕННИК,5,,,,,,,,,
https://www.house.kg/details/904786067abb735388d52-02839108,Этажи,https://cdn.house.kg/house/images/c/f/0/cf0f7fb2152642f67e46d650db1103b8_240x180.jpg,"Дом, 6 и более комнат, 290 м2, 3.9 сотки","Бишкек, Арча-Бешик ж/м, Садыбакасова",$ 175 280,15 330 000 сом,"Продается отличный двухэтажный кирпичный дом в востребованном районе Арча-Бешик ближайшее пересечение Ахунбаева/Садыбакасова. Отличное месторасположение – развитая инфраструктура, удобные подъездные пути, все для комфортной жизни без забот в чистом районе. Площадь дома 300 м² В доме 7 просторных к...",7 часов назад,1836,,4,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/904786067abb735388d52-02839108?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/595471367abb5f16cf7c4-44002713,Этажи,https://cdn.house.kg/house/images/2/e/0/2e0fec55c6f1c6766843a7f11dfb6732_240x180.jpg,"Дом, 5-комн., 150 м2, 8.3 соток","Бишкек, Арча-Бешик ж/м, Баба-Ата",$ 365 882,32 000 000 сом,"Продаётся дом в престижном районе ж/м Арча-Бешик! Характеристики: Участок: 8,3 сотки (форма – трапеция).Дом: 150 м², 6 просторных комнат, 2 этажа. Коммуникации: центральное водоснабжение, электричество, канализация, газ.Отопление: газовое Преимущества расположения: Удобная транспортная развязка во...",7 часов назад,1689,,4,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/678936667ae5a796c4df0-87481900,Этажи,https://cdn.house.kg/house/images/8/c/c/8cc5c6612021fb6636f960eab6657b4d_240x180.jpg,"Дом, 4-комн., 75 м2, 5 соток","Бишкек, Токольдош ж/м, Октябрьская",$ 90 556,7 920 000 сом,"Продается дом в центре города! Все коммуникации под снос. Идеально под строительство Всё в шаговой доступности: магазины, школы, остановки. Дом расположен в районе Восток 5, до центра города всего 10 минут. Отличный вариант для бизнеса, рядом рынок Мадина.Все документы на дом имеются, цена занижена ...",7 часов назад,2577,,8,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/678936667ae5a796c4df0-87481900?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/39717876901b37807a822-49782438,АН Кыргыз Недвижимость Байэл Мамытов,https://cdn.house.kg/house/images/b/e/f/bef560e17f8c8382f3b4d6e456075847_240x180.jpg,"Дом, 4-комн., 120 м2, 3.55 сотки","Бишкек, с. Новопавловка",$ 145 000,12 681 700 сом,"Продаю новый дом Адрес НОВОПАВЛОВКА ул Советский 124 Дом 11 × 10 кирпич утепленный Прихожка 1,80 х 3 Участок 3,55 сотых Вода электричество газ есть Газовый отопление есть Документы порядке Цена 145 000 $ торг уместен ID: 70017",7 часов назад,28,,,,,,,,,,,
https://www.house.kg/details/589975067b6431592d0b9-32474442,Этажи,https://cdn.house.kg/house/images/5/9/7/597d5daad329e48575fc8af70b4b0a08_240x180.jpg,"Дом, 6 и более комнат, 225 м2, 2 сотки","Бишкек, Мед. академия, Касыма Тыныстанова",$ 315 939,27 632 000 сом,Продается двухэтажный таунхаус (имеется цокольный этаж) в районе Мед. академии. В доме сделан свежий дизайнерский ремонт в светлых тонах. Дом утеплен базальтом. Все коммуникации центральные. Отопление газовое. Трехфазка 10 кВ. Аристон. Окна на Юг и Север. Без мебели. Коммуникации центральные. Счетчи...,7 часов назад,1605,,10,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/713435167b794db13db13-01268492,Этажи,https://cdn.house.kg/house/images/a/e/f/aefdac3cf1d25d52396efc9500fb62d6_240x180.jpg,"Дом, 5-комн., 157 м2, 4.95 сотки","Бишкек, Ала-Тоо м-н, Макмал",$ 206 380,18 050 000 сом,"Продается двухэтажный дом с мансардой в жилмассиве Ала-Тоо-1. Участок 5 соток позволяет организовать уютный двор, зону отдыха, сад или дополнительные постройки. Преимущества дома: Просторная площадь – 157 м²: удобная планировка, светлые комнаты, мансардный этаж. Отопление комби: газовое и электрич...",7 часов назад,1281,,,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/713435167b794db13db13-01268492?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/572857567b8e623af52d3-96952987,Этажи,https://cdn.house.kg/house/images/b/a/3/ba37039bf4523b1b714f224a11e2434f_240x180.jpg,"Дом, 4-комн., 60 м2, 2 сотки","Бишкек, Советская - БЧК, Касыма Тыныстанова",$ 140 864,12 320 000 сом,"Продаём полдома, на земельном участке 2 сотки. Сделали капитальный ремонт дома: поменяли окна, двери, электрику, сантехнику, выравнили стены и потолок, утеплили крышу и стены дома, завели сан узел в дом. В доме: - 4 жилых комнаты: кухня, коридор, санузел и душевая (совмещенные), дом утеплен; - ...",7 часов назад,3101,,8,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/572857567b8e623af52d3-96952987?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/465670367be2c9e3956c0-11020440,Этажи,https://cdn.house.kg/house/images/2/0/d/20db8c20510e6ce9c723fe954d189960_240x180.jpg,"Дом, 6 и более комнат, 184 м2, 4.5 сотки","Бишкек, Горького - Панфилова, Марата Темирова",$ 321 976,28 160 000 сом,"Продается двухэтажный дом в тихом центре города, район Горького/Панфилова. Отличное месторасположение, дом имеет удобный подъезд, имеются все центральные коммуникации, комбинированное отопление, теплый пол. Красивый зеленый двор, навес для 2-3 машин, большая кухня. Имеются очок-кана, склад. Подходит...",7 часов назад,1587,,5,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/465670367be2c9e3956c0-11020440?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/599360067be2c8cc4ae51-19660206,Этажи,https://cdn.house.kg/house/images/c/0/2/c02ccbfca8b0cda354e6329080a2cd98_240x180.jpg,"Дом, 5-комн., 120 м2, 4 сотки","Бишкек, Карагачевая роща, Абдыкадырова",$ 75 463,6 600 000 сом,"Продается новый недостроенный дом из красного кирпича (120 м²) в Свердловском районе! 5 просторных комнат на одном этаже — возможность для воплощения любых дизайнерских идей! Проект дома уже готов, можно сразу приступать к отделке под себя. Все коммуникации подведены (вода, газ, электричество), нуж...",7 часов назад,2267,,15,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/599360067be2c8cc4ae51-19660206?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/838536867c0cb29d25842-16689242,Этажи,https://cdn.house.kg/house/images/3/0/f/30fe3b1cf9524db3d195efff43870b19_240x180.jpg,"Дом, 4-комн., 63.3 м2, 4.5 сотки","Бишкек, Восточный автовокзал, Никитина пр",$ 201 235,17 600 000 сом,"Продается дом в уникальном расположении рядом с центральной мечетью Прекрасная возможность приобрести дом в удобном и востребованном районе города! Дом расположен в пешей доступности от центральной мечети, что делает его отличным вариантом для тех, кто ценит комфорт и близость к важным культурным и...",7 часов назад,2172,,4,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/838536867c0cb29d25842-16689242?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/316643267c21cda586749-91147017,Этажи,https://cdn.house.kg/house/images/c/b/9/cb9bd871811d9bf13963d80eb08ccbbe_240x180.jpg,"Дом, 3-комн., 96.6 м2, 2 сотки","Бишкек, Старый толчок, Майли-Сайский пер.",$ 85 525,7 480 000 сом,"Продается дом, в прекрасном уголке Бишкека. 3 комнаты на 1-м этаже, просторная кухня и сан узел. В доме сделан капитальный и качественный ремонт по евро стандарту. Поменяли: всю электро связь; пол ламинат и подогрев полов; выровняли стены, поменяли двери, панорамные окна; Провели новое отопление: г...",7 часов назад,2115,,9,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/316643267c21cda586749-91147017?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/808105367c6113b1ae882-78591050,Этажи,https://cdn.house.kg/house/images/a/4/2/a420b7761a0bde566078f3b393974ac4_240x180.jpg,"Дом, 4-комн., 193 м2, 6 соток","с. Беш-Кунгей, Проектируемая",$ 231 420,20 240 000 сом,"Продается двухэтажный дом в самом живописном и экологически-чистом районе города, в селе Беш-Кунгей, под ПСО. Характеристики дома: Цокольный этаж: Большой зал, большой сан узел с прачечной, котельная, высота потолков в цокольном этаже 2,90 Метра. Залита большая подушка, монолитно-бетонный каркас, к...",7 часов назад,1190,,,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/230759967c762b3a2b962-39754295,Этажи,https://cdn.house.kg/house/images/5/c/5/5c5487cb2a4e900c1fc705545f8eef75_240x180.jpg,"Дом, 4-комн., 100.9 м2, 5 соток","Бишкек, Ак-Орго ж/м, Хан Тенир",$ 163 000,14 256 000 сом,"Предлагается на продажу четырехкомнатный дом, расположенный в жилом массиве Ак Орго на первой линии. Это прекрасный вариант для бизнеса, так как здание идеально подходит для различных направлений: магазина, детского сада, швейного цеха, СТО, автомойки и прочего. Основные характеристики: Площадь учас...",7 часов назад,1428,,6,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/230759967c762b3a2b962-39754295?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/406582168f10aaa6bfd62-59004204,,https://cdn.house.kg/house/images/d/4/b/d4b9b0fd5fb80417432c3c8d3a9e9021_240x180.jpg,"Дом, 5-комн., 173 м2, 6 соток","Бишкек, с. Нижняя Ала-Арча, Панфилова",$ 140 000,12 244 400 сом,"📌 140.000$ В продаже кирпичный двухэтажный дом в Нижней Ала-Арче. Забудьте про тесные квартиры и ссоры за пространство — здесь у каждого будет своя комната! 🌳 Участок 5,67 соток — ровный, правильной формы. 📐 Общая площадь дома— 173 м² ✔️ 5 изолированных комнат + гостиная — личная территория для...",7 часов назад,238,АГЕНТ,,,,,,,,,,
https://www.house.kg/details/978579668e493f2b665a6-98517898,,https://cdn.house.kg/house/images/c/d/7/cd7b08b4b7ffaabb1e61f1c71079b698_240x180.jpg,"Дом, 5-комн., 220 м2, 4 сотки","Бишкек, Оскон-Ордо ж/м",$ 130 000,11 369 800 сом,"Дом с потенциалом в Оскон Ордо! Отличный район!!! Чистый ,горный воздух!!!Прочный короб!!! Продаётся 2-этажный кирпичный дом (ПСО) в районе Оскон Ордо. Дом кирпичный ,монолитные перекрытия,строился для себя — крепкий фундамент, ровная геометрия, качественный кирпич. 📏 Площадь дома — около 220...",7 часов назад,417,СОБСТВЕННИК,1,,,,,,,,,
https://www.house.kg/details/111054767c76302cc38a1-70385507,Этажи,https://cdn.house.kg/house/images/5/0/5/50536585966315c9124f414ac5872297_240x180.jpg,"Дом, 3-комн., 30 м2, 20 соток","Бишкек, Киргизия 1 ж/м, Кожомкулова",$ 1 046 193,91 500 000 сом,"Продается отличный участок 20 соток с новым одноэтажным кирпичным домом и старым домом под снос в престижном районе в верхней части города в Киргизии-1. Имеется сад с молодыми плодоносящими деревьями. Участок имеет удобный подъезд, улица широкая, центральные коммуникации, теплый пол, 3 фазы. Подходи...",7 часов назад,1455,,3,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/29169067c8b4977beec2-17959264,Этажи,https://cdn.house.kg/house/images/7/4/7/747208ea80612a172d9c21ed79e6c172_240x180.jpg,"Дом, 3-комн., 70 м2, 5 соток","Бишкек, Алтын-Ордо ж/м, Алтын-Ордо 8-я",$ 135 834,11 880 000 сом,"Продается дом в жилмассиве Алтын-Ордо, расположенный вдоль улицы Анкара. Это отличная возможность для инвесторов или семей, которые хотят создать жилье в удобном и развивающемся районе города. Основные особенности: Недостроенный дом: Дом еще на стадии строительства, что предоставляет покупателю ги...",7 часов назад,1955,,10,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/29169067c8b4977beec2-17959264?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/114981867c8b4d230ebc7-02997653,Этажи,https://cdn.house.kg/house/images/b/7/5/b7597c60cfc6f3b3f9dba69291c09a25_240x180.jpg,"Дом, 5-комн., 120 м2, 4.9 сотки","Бишкек, Матросова, Суванбердиева",$ 397 439,34 760 000 сом,"Продается уникальный дом в центре города, расположенный на угловом участке на пересечении улиц Бектенова и Суванбердиева. Это идеальный вариант для тех, кто ценит стиль, удобство и престижное местоположение. Основные характеристики: Местоположение: Центр города, пересечение двух центральных улиц. ...",7 часов назад,1893,,1,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/114981867c8b4d230ebc7-02997653?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/441125967ca05ced07e91-23407703,Этажи,https://cdn.house.kg/house/images/2/d/7/2d788b4b4956f7c98f84f2212781bd83_240x180.jpg,"Дом, 3-комн., 66 м2, 0.9","Бишкек, Чуй - Алматинка, Абдумомунова",$ 69 426,6 072 000 сом,"Продаётся трехкомнатный барачный дом с евроремонтом, расположенный по адресу: Восток 5, Торокула Айтматова / Токтоболота (Карпинка). Дом недавно обновлён с использованием современных материалов и выполнен в стиле евроремонт, что создаёт комфортные условия для проживания. Просторные комнаты, качестве...",7 часов назад,3668,,22,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/441125967ca05ced07e91-23407703?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/444474068a31fd8043d31-04367390,,https://cdn.house.kg/house/images/d/1/7/d1710073ada7f270dcc022114afc6abd_240x180.jpg,"Дом, 6 и более комнат, 150 м2, 8 соток","с. Ленинское, Алматинская 247",$ 220 000,19 241 200 сом,,7 часов назад,1347,СОБСТВЕННИК,1,,Один владелец,Возможен обмен,Заходи и живи,,,,,
https://www.house.kg/details/159842067cf4bc33c62c0-81474339,Этажи,https://cdn.house.kg/house/images/b/d/e/bde92985da2ef0d247e1839ae0a5ab2a_240x180.jpg,"Дом, 6 и более комнат, 61.1 м2, 6 соток","Бишкек, Аламединский рынок, Печерский пер.",$ 186 371,16 300 000 сом,"Продается дом в районе Аламединского рынка, расположенный на участке 6 соток. На участке находятся два дома: основной площадью 61 м² и времянка 26 м², а также хозяйственные постройки и баня. Основной дом оснащен комбинированным отоплением (газ и твердое топливо) и состоит из 5 жилых комнат, удобной...",7 часов назад,1292,,,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/159842067cf4bc33c62c0-81474339?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/615593867d34018520908-49898512,Этажи,https://cdn.house.kg/house/images/0/c/e/0ce1534b7b7163f516c31af6206ef23f_240x180.jpg,"Дом, 3-комн., 37 м2, 3 сотки","Бишкек, Рабочий Городок, Беговой пер.",$ 85 525,7 480 000 сом,"Продается старый дом. Можно под снос. Участок находится в Рабочем городке, по пер.Беговой. Участок общей мерой 3 сотки, по документам 2.63сотки. На участок проведен газ, центральное водоснабжение, канализация. Удобно для постройки частного дома, детского сада, медицинского центра. Участок распол...",7 часов назад,3560,,42,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/615593867d34018520908-49898512?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/54123036901b0a0ef52e6-11378438,"Бауржан Бажанов , Кыргыз Недвижимость",https://cdn.house.kg/house/images/a/e/a/aea6fa774f88f9e9b3b5c81e2e145cfb_240x180.jpg,"Дом, 5-комн., 120 м2, 4 сотки","Бишкек, с. Новопавловка",$ 145 000,12 681 700 сом,"🏡 Продаю новый дом в Новопавловке! Абсолютно новый и шикарный дом в отличной локации — тихий, благоустроенный район с развитой инфраструктурой. ✨ Характеристики: Общая площадь: 120 кв.м Участок: 3.55 соток Все коммуникации: свет, вода, газ, канализация Озеленённая территория Нав...",7 часов назад,7,,,,,,,,,,,
https://www.house.kg/details/160025967d491beb88626-07130056,Этажи,https://cdn.house.kg/house/images/c/5/e/c5e1e196d0df672562e972bd9c8d9e40_240x180.jpg,"Дом, 6 и более комнат, 510 м2, 14 соток","Бишкек, Лебединовка, Победы пр-т",$ 654 013,57 200 000 сом,"Продается дом на участке 14 соток, расположенный по первой линии — отличное предложение для бизнеса! Этот просторный объект был изначально спроектирован под хостел и швейный цех, что открывает широкие возможности для коммерческого использования. Здание требует косметического ремонта, что позволяет б...",7 часов назад,1468,,6,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/160025967d491beb88626-07130056?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/26204867d4921f833e53-12281570,Этажи,https://cdn.house.kg/house/images/4/a/0/4a010bc628c2117d0a885f8fc0607e62_240x180.jpg,"Дом, 5-комн., 200 м2, 6 соток","Бишкек, Советская - Скрябина, Садовый пер.",$ 352 161,30 800 000 сом,"Продаются 2 дома на одном участке. Район Медерова/Элебаева. 1 Собственник: Первый дом 1956 г. постройки, с ремонтом: в нем есть 3 комнаты(зал, 2 спальни), 1 сушилка, 1 кухня. Потолки в доме высокие, от 2,60 метров, стены кирпичные/саман, окна пластиковые, отопление газ. Второй дом 1972 года постройк...",7 часов назад,1951,,7,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/26204867d4921f833e53-12281570?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/37116467d88686ed65a2-35561408,Этажи,https://cdn.house.kg/house/images/5/0/8/508f690a333aa2e181d54ef992948987_240x180.jpg,"Дом, 6 и более комнат, 217 м2, 3.7 сотки","Бишкек, Ак-Орго ж/м, Барпы Алыкулова",$ 115 710,10 120 000 сом,"Представляем вашему вниманию уникальный объект недвижимости — доходный дом с 12 отдельными квартирами-комнатами со своими удобствами, каждая из которых имеет свой технический паспорт. Расположен он на первой линии по улице Алыкулова , которая пересекается с ул .Льва Толстого — одном из проезжаемых у...",7 часов назад,1777,,3,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/37116467d88686ed65a2-35561408?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/48246567d8862e686049-18284304,Этажи,https://cdn.house.kg/house/images/a/7/7/a770d9d4875719ce10ab64f903e88f18_240x180.jpg,"Дом, 5-комн., 209 м2, 8.3 соток","Бишкек, с. Кок-Джар, Алапаева",$ 367 254,32 120 000 сом,"Продается дом с участком 8,25 сот. в одном из востребованных районов города Бишкек! На участке фактически 2 дома: 2х этажный дом 2016 года постройки, в котором цокольный этаж жилой. На цокольном этаже есть жилая комната, кладовые комнаты, а также бойлерная. На 1м этаже находится жилая комната, сануз...",7 часов назад,1481,,2,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/48246567d8862e686049-18284304?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/877525867d9d7a5dbc934-48477166,Этажи,https://cdn.house.kg/house/images/2/1/1/211f4d1628fdcbf2abac90d74e70fb30_240x180.jpg,"Дом, 6 и более комнат, 342 м2, 3 сотки","Бишкек, Киргизия 1 ж/м, Чон-Арык",$ 452 778,39 600 000 сом,"Продаётся трёхэтажный таунхаус с цокольным этажом в элитном районе Ынтымак Участок: 3 сотки Ориентир: Эко-школа Данек, Царское село О доме: ✔ Кирпичный дом, построен в 2023 году ✔ Дом сдан в эксплуатацию, документы (Техпаспорт, Красная книга) ✔ Качественный и дорогой ремонт ✔ Коммуникации: Центра...",7 часов назад,2027,,5,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/877525867d9d7a5dbc934-48477166?cadastre-details-block,Отчёт из Кадастра
